config,scale,eta0,lambda,seeds,train_accepted_mean,train_accepted_std,validation_relative_regret_mean,validation_relative_regret_std,validation_mean_regret_mean,validation_mean_regret_std,validation_edge_f1_mean,validation_edge_f1_std,validation_exact_match_mean,validation_exact_match_std,relative_regret_gap_mean,relative_regret_gap_std,avg_epoch_ms_mean,avg_epoch_ms_std,avg_train_oracle_ms_mean,avg_train_oracle_ms_std,avg_update_customization_ms_mean,avg_update_customization_ms_std,avg_update_changed_pct_mean,avg_update_changed_pct_std,best_peak_rss_kib_mean,best_peak_rss_kib_std,best_best_q_min_mean,best_best_q_min_std,best_q_p05_mean,best_q_p05_std,best_q_median_mean,best_q_median_std,best_q_p95_mean,best_q_p95_std,best_best_q_max_mean,best_best_q_max_std,best_best_q_at_min_mean,best_best_q_at_min_std,best_best_q_at_max_mean,best_best_q_at_max_std,coverage_valid_routes_mean,coverage_valid_routes_std,coverage_graph_edge_coverage_mean,coverage_graph_edge_coverage_std,coverage_validation_routes_with_unseen_edge_rate_mean,coverage_validation_routes_with_unseen_edge_rate_std,coverage_validation_unseen_edge_occurrence_rate_mean,coverage_validation_unseen_edge_occurrence_rate_std
eta_1e-4_lambda_1e5,1pct,0.0001,100000.0,42;43;44,6208.0,53.018864567246254,0.07226758333333333,0.0005561484158328014,452828.1786826667,4838.061982937288,0.6445253333333333,0.0017484637066102588,0.328864,0.0012213144558220817,0.012373603333333335,0.002078039562480308,252.12631666666667,2.1952669896468895,66.12821666666666,0.7336598093349039,14.07480701754386,0.2374996564122512,32.85794385964912,0.18277016828155002,63029.333333333336,56.89756878227165,0.15425566666666668,0.09129776331506338,0.9456502904911283,0.0008508465679554955,1.0,0.0,1.0274941261190225,0.00047909947072046475,1.4501733333333333,0.050023261632297956,0.3333333333333333,0.5773502691896257,0.0,0.0,6208.0,53.018864567246254,0.36137904909732615,0.0015833306842680964,0.35182140146724006,0.0019878868764864337,0.03460566013007025,0.0006727723964531583
eta_1e-4_lambda_1e7,1pct,0.0001,10000000.0,42;43;44,6208.0,53.018864567246254,0.07239617666666667,0.0006138802594426199,454947.974302,5342.651635377974,0.642088,0.004920975614652032,0.32690366666666665,0.0058841784756526,0.012179730000000001,0.002109191965113657,252.77873333333332,0.42449792206008535,65.89623333333333,0.6626899922538031,14.437228070175438,0.9355032513750732,38.615363157894734,0.08202583016589395,62730.666666666664,480.50528959974343,0.159526,0.0888127320658474,0.9474773577029622,0.000558524431916266,1.0,0.0,1.0264766026445944,0.0004602570222021798,1.434847,0.052172856506041504,0.0,0.0,0.0,0.0,6208.0,53.018864567246254,0.36137904909732615,0.0015833306842680964,0.35182140146724006,0.0019878868764864337,0.03460566013007025,0.0006727723964531583
eta_1e-4_lambda_1e5,5pct,0.0001,100000.0,42;43;44,31146.666666666668,66.86055139866357,0.06928776333333334,0.000357508514910255,432933.56783866667,2373.7012962082235,0.6571643333333334,0.0021983503663732173,0.347036,0.0020093165504718406,0.004492373333333341,0.0006564693336579599,502.0364333333333,2.9977162579759224,312.82143333333335,2.1738736752243155,14.591807017543859,0.25319145380660385,46.81527894736842,0.19306817907892615,93961.33333333333,191.26247236019233,0.147626,0.022827073290284064,0.95124135494477,0.0008952355654784623,1.0,0.0,1.0220511289056815,0.0002730519679892953,1.4381903333333335,0.01724680707648035,0.0,0.0,0.0,0.0,31146.666666666668,66.86055139866357,0.5207282369680507,0.0021335595902757334,0.10441436883379711,0.0010788465791317975,0.007147374354706744,0.00012420122702520901
eta_1e-4_lambda_1e7,5pct,0.0001,10000000.0,42;43;44,31146.666666666668,66.86055139866357,0.0696194,5.795398519515094e-05,436732.5067456667,689.3953464294382,0.655508,0.0006361257737271828,0.34688833333333335,0.0007667211574838206,0.00446049666666667,0.0007333993046992492,503.30264999999997,0.4542172497824916,313.85985,2.5684646547110526,14.559333333333333,0.18029625000389402,49.54297192982456,0.048456904442822836,94008.0,145.4922678357857,0.17611733333333332,0.030858330452785892,0.9536472007575616,0.000350108359330425,1.0,0.0,1.0211136942181391,0.0002602663561311216,1.4171163333333332,0.010690296550298977,0.0,0.0,0.0,0.0,31146.666666666668,66.86055139866357,0.5207282369680507,0.0021335595902757334,0.10441436883379711,0.0010788465791317975,0.007147374354706744,0.00012420122702520901
eta_1e-4_lambda_1e5,10pct,0.0001,100000.0,42;43;44,62286.0,180.186014995615,0.06886979333333333,0.00014846906793447836,430567.92431933334,1057.5329405384512,0.6585693333333333,0.001078193550960708,0.34939666666666663,0.0009578425409916584,0.003112433333333331,0.00039057590329324185,807.2919666666667,4.966268660003528,614.0140333333334,5.305623585482989,14.74861403508772,0.18051332110153606,51.84493157894737,0.2667470251556043,155425.33333333334,1100.1842269971576,0.184607,0.014774128299158636,0.9518735625021297,0.0002441924934175299,1.0,0.0,1.0208957746465022,0.00030235270747761,1.441726,0.0305940806202769,0.0,0.0,0.0,0.0,62286.0,180.186014995615,0.5865070125838461,0.002885939419914025,0.056982038957753604,0.0014463188244408388,0.0035787769935219363,0.00012979031229839555
eta_1e-4_lambda_1e7,10pct,0.0001,10000000.0,42;43;44,62286.0,180.186014995615,0.06906177666666667,8.562293170251028e-05,433675.0188463333,131.86142725494201,0.658439,0.0014024760247505332,0.34956566666666666,0.00183510335767044,0.0030680700000000013,0.00031301518509491285,805.55575,4.61835985280491,611.4418833333334,7.384642068227375,14.413350877192983,0.48689651284411484,53.56169473684211,0.24037519189984569,155138.66666666666,1411.4295353765747,0.21033933333333332,0.019510683261570662,0.9544456141736626,0.0005238732725247031,1.0,0.0,1.0199942751084257,0.00032114088574851656,1.412713,0.014719450091630495,0.0,0.0,0.0,0.0,62286.0,180.186014995615,0.5865070125838461,0.002885939419914025,0.056982038957753604,0.0014463188244408388,0.0035787769935219363,0.00012979031229839555
eta_1e-4_lambda_1e5,full,0.0001,100000.0,42,623275.0,0.0,0.06811979,0.0,425958.706931,0.0,0.658107,0.0,0.348722,0.0,0.0017025700000000005,0.0,4270.064850000001,0.0,4116.90135,0.0,12.128315789473683,0.0,62.074721052631574,0.0,1482396.0,0.0,0.173515,0.0,0.9529568293844188,0.0,1.0,0.0,1.0199399672499663,0.0,1.431332,0.0,0.0,0.0,0.0,0.0,623275.0,0.0,0.7748766561339321,0.0,0.005755122691626612,0.0,0.00026148930566000285,0.0
